>> randmatr(99,99,9999,mid)
	Ans:
	 -2499	 9063,700	 -2459	 1298,700	 4676	 9673	 -4599	 -4636	 1034	 -6761	 -9990	 -1474	 -8151	 9492,200	 9787,150	 5645	 2325,550	 3354	 -9473	 6392,450	 7507	 -2436	 9308,800	 -599,700	 -7788	 6879,450	 -9430	 3150	 1396	 -9551	 -2885	 2736,900	 6345,600	 -6009,850	 4060	 -3352,950	 -2939,200	 -1547	 -1470	 -7311,050	 -3760,100	 -3232,450	 -6975	 7227	 -4737	 5337,800	 5352	 6856,500	 -2456,300	 1925,700	 3010,150	 -3357,950	 -345	 6545,900	 -5098,050	 4087	 5614,800	 7039	 -1715,950	 -7034	 -5275	 -4059	 -6156	 6142	 8341,800	 -9704,400	 6776,550	 1545,550	 5999,950	 -8936,400	 -3222	 -9589	 6233	 3750	 4811,150	 -8045	 -7471,100	 6905	 9585	 3609	 9773	 124,500	 -8417	 -9039,400	 1607,700	 8202,550	 7556,900	 6522,650	 4048,100	 3084,850	 3407	 -8483	 -4198,950	 -9768	 -1733	 -254	 -9368,200	 -8934	 -2249,200
	 -299587/32	 636009/74	 376705/64	 98462/79	 -375689/59	 358202/71	 -90095/12	 310221/76	 -125992/495	 374992/43	 386374/91	 -287857/33	 34561/512	 491335/55	 -279154/47	 -258524/81	 111751/16	 375647/81	 -111361/16	 -402831/68	 341468/113	 230721/26	 -471916/49	 168123/146	 -177959/21	 -340257/76	 -44472/49	 268433/45	 151711/245	 -375137/55	 -142745/19	 -329021/45	 -197611/94	 -397849/75	 -268941/40	 509546/61	 305612/41	 492673/64	 -18863/3	 299135/31	 340074/107	 218067/158	 -343469/207	 -18691/3	 148655/57	 354719/45	 -161105/24	 232589/53	 4210/1	 -522651/73	 -60586/15	 -508883/86	 -432430/179	 -440607/398	 285893/39	 -15220/7	 -610498/67	 782603/92	 -1060008/223	 580907/66	 280105/104	 483029/61	 224591/128	 394709/54	 -519073/149	 261169/94	 539637/54	 -340625/93	 -230001/50	 -238492/111	 442207/64	 303095/93	 151125/119	 525515/65	 -553694/181	 -264743/68	 -141406/163	 -225411/63	 -163639/132	 -236311/47	 311977/32	 -524865/103	 -702497/91	 -643117/115	 311033/51	 -3445/197	 -316607/86	 -611343/68	 303372/35	 47576/145	 357379/41	 -105145/13	 127292/49	 -308549/78	 -404616/41	 163271/36	 -298593/69	 299771/161	 121492/373
	 -318763/74	 157519/446	 -357893/57	 142407/91	 -96278/97	 -327561/70	 -460580/237	 439960/59	 216519/59	 274755/115	 -132094/35	 -155791/67	 -286504/53	 210072/65	 483377/183	 -283079/282	 -568877/101	 -976483/321	 -310573/57	 -301162/35	 204387/278	 318365/72	 273101/72	 -145067/25	 -62087/436	 -354481/180	 550506/85	 208808/113	 182579/35	 -237512/75	 108587/21	 -542144/63	 259957/54	 -61784/15	 -159143/16	 -186357/34	 -353744/73	 -183830/47	 -567994/59	 -295949/71	 -59468/127	 400647/64	 675867/119	 466335/77	 -651488/67	 180932/73	 -156293/61	 353907/91	 -35096/195	 -863403/104	 613474/103	 153629/44	 -237677/39	 -605174/159	 -775658/157	 268498/45	 -266711/32	 -230408/35	 -581937/224	 -251461/34	 -343142/43	 -49087/6	 -363307/126	 -117734/25	 452343/128	 -98183/38	 550357/171	 -262345/55	 -173034/41	 267622/33	 -171083/61	 -269850/53	 -40343/7	 105628/33	 272407/222	 105475/388	 562907/71	 -580705/98	 77757/8	 70384/479	 211603/23	 139121/16	 -175097/45	 -141556/77	 -94864/61	 -263561/99	 271126/29	 -77841/64	 266225/86	 354563/36	 -356169/36	 -219077/34	 -62122/365	 299191/51	 184209/35	 -299785/79	 -525983/63	 -98933/64	 74897/57
	 -162760/41	 -643511/252	 -225548/229	 -568356/71	 -28332/13	 19403/33	 427497/64	 270978/73	 -492037/76	 -255377/54	 973174/109	 292184/85	 377507/63	 100241/22	 -496290/61	 169291/21	 -217401/130	 217077/88	 -163179/98	 543968/323	 -268674/43	 -423933/70	 9365/256	 344427/44	 148087/444	 -273717/31	 370820/65	 -1019794/379	 114914/45	 -376679/50	 -462419/56	 -158768/213	 412985/56	 160467/187	 -277237/45	 279388/101	 -283417/78	 -347838/53	 -191253/139	 729918/75	 -368485/140	 369605/38	 88352/31	 314991/57	 419228/45	 242573/32	 151588/35	 -363713/57	 -1241323/156	 -148965/95	 -703073/110	 -177727/24	 1076809/117	 79191/256	 403379/49	 -177750/459	 386951/55	 -441699/130	 -1159942/157	 173825/57	 308123/75	 84695/64	 -348820/77	 -93387/83	 -301723/159	 759548/101	 -299761/53	 -340852/35	 1355273/309	 -371161/67	 250461/135	 295469/37	 418123/51	 -103769/12	 86257/41	 49659/128	 -132044/49	 118903/183	 278708/39	 278221/47	 261871/50	 -584723/76	 -459656/69	 -281923/245	 -177493/52	 -324177/40	 -245308/51	 2002975/219	 193846/37	 36811/256	 87443/182	 244469/180	 -152733/26	 -42071/49	 397124/89	 -149340/25	 154088/227	 466865/333	 383357/115
	 -290431/33	 190494/31	 255619/131	 -334903/136	 157669/256	 -101847/83	 160828/221	 -421107/70	 552076/59	 -419902/47	 -264303/37	 151047/51	 -227056/77	 -85208/165	 -127571/56	 67799/242	 541574/59	 206989/156	 -245847/43	 428782/53	 585867/68	 319951/40	 880340/91	 -141357/128	 -533515/68	 -67028/19	 -307783/34	 223019/35	 34310/51	 235282/161	 -132253/30	 -470183/78	 240427/37	 456292/47	 330656/59	 167449/22	 1730239/181	 -355211/67	 124307/66	 38009/16	 -308313/64	 688814/131	 -196985/22	 637860/135	 196494/311	 -373704/71	 -276928/57	 -193583/23	 264971/53	 357590/41	 -589401/156	 -355582/79	 -122469/50	 -53782/47	 -374856/49	 286669/241	 -152380/23	 -94067/42	 254099/27	 335645/117	 -792658/99	 -279619/69	 289039/73	 450137/110	 -115490/21	 271495/51	 100763/16	 172818/77	 300183/38	 -247349/61	 -862253/88	 191509/23	 -859830/101	 -167223/23	 -381681/92	 581169/62	 -18565/32	 -429799/148	 -203380/51	 313533/56	 533018/87	 -295554/57	 220277/115	 116637/16	 793452/119	 484243/83	 -469661/94	 -166534/67	 268588/91	 236978/53	 227116/67	 -245988/59	 -71849/47	 379123/42	 -285223/131	 -178999/40	 293789/32	 281423/32	 112669/128
	 -379091/49	 -178252/47	 277893/83	 303447/57	 -324757/74	 -261266/95	 -399221/68	 212831/78	 -413232/119	 -159237/76	 -877725/104	 -468065/58	 -257881/41	 300236/199	 95219/42	 589623/71	 -83420/211	 370069/55	 196560/431	 86102/9	 -588823/83	 352725/61	 162821/32	 -547205/64	 -187457/128	 -118959/17	 82619/339	 341783/45	 -332359/208	 172811/51	 226933/23	 -305685/38	 178148/27	 167206/43	 -563525/57	 607835/67	 82691/64	 -1491920/401	 -640573/86	 311702/39	 -657541/84	 -47631/512	 -33016/147	 474953/54	 -309661/108	 355823/72	 71220/57	 235311/32	 129007/27	 268715/113	 98809/57	 194753/56	 -260554/27	 290762/51	 -297263/107	 95729/235	 -138449/17	 258247/263	 -256302/43	 331054/35	 72910/151	 -621879/211	 268883/48	 141307/53	 -300286/57	 -44597/10	 -207458/123	 601171/72	 -818145/94	 107513/64	 -143704/21	 -597/4	 -192810/73	 -608782/69	 315900/113	 221396/37	 131150/15	 -512441/122	 -267260/57	 -539906/81	 295686/47	 -468219/52	 186505/36	 -186841/38	 -127681/111	 245271/100	 -93760/359	 283791/32	 315715/58	 -87160/19	 -79781/16	 -319260/107	 353185/241	 -565511/59	 -64633/52	 -73802/21	 -58731/10	 84601/37	 71641/178
	 338896/111	 257212/265	 506247/95	 694415/89	 -328193/59	 115510/61	 663757/95	 406233/46	 31477/64	 -55739/527	 213571/45	 -286309/37	 -625955/128	 -125387/97	 228889/35	 -308842/97	 -558813/94	 370162/57	 -449798/71	 178099/18	 -644417/152	 294773/75	 -574432/191	 245293/30	 -420141/205	 -777122/101	 35961/16	 119910/103	 193244/97	 174090/65	 -169511/91	 508427/89	 -130095/128	 84429/128	 -765043/100	 327263/70	 -362197/115	 272483/90	 284395/60	 414478/69	 -447756/115	 -69998/9	 281606/63	 12955/256	 -335350/51	 -421076/57	 714377/85	 -399725/51	 646066/95	 -205450/139	 154593/85	 354981/65	 -282397/46	 -69898/37	 -179431/230	 290195/69	 -206797/48	 -34419/73	 -484177/70	 132985/63	 290447/109	 -169245/44	 133970/101	 -321483/40	 374149/65	 494674/79	 88801/154	 506767/174	 546219/76	 942182/103	 49759/32	 28755/256	 -229139/94	 -337188/61	 248307/46	 711143/93	 194246/61	 223381/49	 -379363/80	 63427/250	 543071/79	 98509/256	 373703/60	 -521357/64	 567233/68	 137510/121	 -45359/30	 213231/22	 -455743/116	 -473833/87	 -466773/71	 147641/86	 -475273/57	 -346777/37	 150727/226	 196433/112	 -74182/259	 -181866/35	 564577/112
	 -131950/17	 -345155/41	 1871869/221	 -234612/75	 -87218/33	 77621/8	 237152/55	 -3577	 -372351/41	 248884/333	 -367519/46	 369469/95	 -787131/107	 -490460/51	 570373/98	 3743/512	 -373244/65	 53971/177	 640799/66	 321351/35	 84144/35	 -403233/397	 440039/55	 -45253/15	 204871/22	 -512023/61	 724750/73	 317077/46	 347262/85	 -318621/39	 54976/11	 29731/4	 -210035/87	 -74387/42	 395946/145	 23589/512	 -511802/65	 75559/46	 -179438/37	 -300089/32	 269644/77	 -41775/11	 -174897/26	 -201054/29	 -262748/101	 -284810/79	 376753/38	 -270599/34	 -1104479/211	 -314362/67	 -622453/64	 404392/107	 -296379/35	 -262293/53	 486947/54	 -338569/304	 552542/81	 -143373/229	 -151311/79	 775053/86	 323069/380	 33100/53	 90247/32	 -84783/9	 611355/70	 -12515/8	 287852/49	 386368/131	 -98293/365	 -289615/71	 572083/72	 -297273/74	 -262805/36	 -495148/53	 -347387/46	 -404181/53	 -283171/150	 -404964/53	 272475/38	 -428710/71	 -286079/52	 -204131/66	 -734937/75	 -275381/134	 132542/45	 596309/82	 833999/87	 -66405/61	 -323656/113	 -313145/76	 -178564/55	 -530535/122	 -209159/126	 -545849/55	 -531466/67	 -110737/53	 -304027/60	 -191237/26	 410836/53
	 -206931/85	 -198287/34	 263975/99	 88383/11	 -807449/91	 86839/256	 -134241/91	 702324/75	 -366136/93	 -161454/77	 409986/91	 -146561/27	 -291468/37	 143111/194	 368516/71	 -192395/32	 98573/157	 680599/72	 -296975/129	 -147685/24	 281352/29	 -182958/73	 297011/347	 652074/85	 54557/39	 401296/107	 -366497/49	 962604/97	 -351841/171	 294206/65	 94171/64	 272123/97	 -108898/77	 -264853/29	 -293821/237	 360809/52	 397745/66	 398629/46	 -565842/109	 -289864/53	 213121/112	 227338/27	 -303104/45	 -109349/311	 136949/30	 -265486/281	 36847/117	 422366/95	 540595/59	 175405/29	 -149663/162	 -721546/95	 549741/55	 -256315/120	 -95598/13	 15007/153	 -104654/57	 427925/64	 -458721/134	 165821/22	 -275373/44	 604327/63	 223333/128	 229528/61	 -584244/65	 -355329/64	 -336433/42	 247939/27	 495157/64	 -412734/47	 184588/25	 380525/42	 -348171/70	 50038/13	 -304067/48	 -296689/46	 237002/79	 -411103/43	 -564661/63	 71157/8	 852312/91	 -206467/21	 -678071/80	 157583/95	 911962/321	 237610/55	 -168429/24	 363613/112	 -271547/32	 294487/52	 11781/256	 -398307/90	 -332933/128	 -172912/39	 241115/32	 84385/256	 148259/54	 -349481/41	 -636262/65
	 139945/34	 -435566/49	 826281/95	 -348327/61	 279290/29	 -138775/43	 -38252/433	 93841/124	 400513/44	 -14635/64	 -690493/105	 717601/87	 -77197/8	 99937/158	 353882/51	 288314/69	 283891/35	 -150569/128	 475033/64	 -164491/51	 310079/83	 129607/64	 -146290/377	 586893/75	 -291795/56	 361203/38	 -434279/105	 -376688/99	 109363/38	 274807/125	 550109/67	 -569984/127	 136073/50	 -290450/53	 572187/58	 474292/79	 -578942/365	 -179125/123	 -168073/79	 4316/301	 202063/52	 -21387/128	 -342378/39	 306245/87	 308058/83	 428163/71	 -99012/179	 173626/93	 -351829/152	 604544/141	 -581423/132	 220701/32	 401305/50	 -259299/31	 565162/129	 -424753/82	 -546250/65	 115997/32	 -279775/33	 -113743/186	 -522603/59	 83356/95	 -6630	 245898/73	 -260140/463	 147593/252	 -153042/59	 -595175/82	 -140760/71	 178165/276	 -574652/89	 387293/141	 439226/53	 -72891/32	 934238/243	 -36874/5	 -485221/160	 362930/49	 162891/41	 -74582/23	 -587747/59	 -353494/65	 -591237/91	 -1271802/211	 710117/72	 -331211/66	 -396989/69	 -449205/73	 -159129/116	 -233130/55	 -543715/130	 -91019/105	 584735/74	 184840/187	 627796/107	 251897/37	 -88225/86	 187870/99	 -436768/367
	 -261903/80	 -479733/56	 -162167/42	 -130727/15	 527338/81	 -363489/256	 -67179/143	 571822/109	 444490/109	 -265550/101	 454681/83	 -389523/40	 160697/32	 -421739/199	 -399095/51	 434661/80	 166846/145	 116836/43	 -318196/75	 193311/23	 350532/41	 51549/166	 -74583/64	 148311/38	 256050/29	 -386141/167	 297215/37	 811524/107	 996496/179	 365572/45	 -685949/83	 374663/166	 625989/66	 864305/124	 -154371/488	 153597/51	 133255/257	 -522075/104	 957973/97	 472924/87	 -322189/44	 187492/71	 246519/50	 385435/57	 238031/28	 -295871/34	 -327191/33	 136105/37	 -469220/77	 -85995/31	 595975/74	 241717/97	 -425527/49	 270265/79	 942391/437	 646609/87	 -187103/268	 -1068853/112	 630537/75	 131269/118	 95964/381	 -385387/52	 -13517/64	 -295851/118	 -88003/15	 541601/66	 191989/138	 -569333/73	 -126437/32	 231152/49	 399811/103	 -1041153/437	 -327349/166	 -185128/65	 194241/43	 -446008/49	 198559/146	 112869/16	 -38644/385	 257363/135	 -300939/58	 225345/62	 246954/91	 517289/102	 487194/79	 -366927/50	 -217308/53	 -342725/59	 491221/50	 -533901/55	 -392068/49	 -157298/21	 -263521/31	 -152302/125	 -504869/71	 71573/42	 -169044/23	 124855/14	 527135/93
	 536333/186	 165168/89	 -346266/35	 542007/131	 -339048/35	 169819/21	 -220097/32	 -580297/74	 313939/73	 155404/89	 93597/32	 163191/32	 -90365/14	 203059/61	 -99358/131	 -126219/95	 -154617/182	 -571967/173	 -342521/39	 255431/449	 -196550/27	 62534/15	 281972/31	 -14213/64	 -170309/180	 537435/130	 150083/228	 247237/343	 -374198/39	 -384987/211	 -327473/47	 -498193/101	 -171049/27	 595767/130	 279966/175	 525735/196	 157223/35	 507817/66	 -150090/47	 321931/64	 -421748/61	 828551/98	 -207163/69	 -140415/190	 -208157/43	 81711/137	 35808/43	 -234909/338	 650596/75	 -147789/140	 424149/67	 267562/181	 310468/159	 -493909/59	 395957/75	 -179513/50	 26022/13	 -230689/63	 -305107/36	 543966/83	 -147251/22	 -670766/87	 -56791/128	 -111441/128	 -733075/223	 -180736/31	 -272545/66	 263068/33	 -184491/43	 -457675/58	 -5862/19	 -282011/53	 -255732/37	 165635/64	 -272089/34	 547123/59	 -196429/38	 -50725/64	 83039/39	 -304518/49	 -1095263/110	 -132221/203	 -1453/11	 854845/104	 321166/55	 -444367/64	 469286/63	 289952/37	 203815/47	 -161257/26	 178977/210	 139181/47	 -244538/51	 204305/28	 -276276/37	 576651/70	 122306/69	 -935555/163	 -89692/79
	 -408809/130	 158397/130	 376599/68	 -313748/59	 -136309/47	 32231/256	 -376222/65	 252968/55	 310820/87	 537028/97	 -193991/97	 -305682/81	 242702/71	 644596/75	 -225854/95	 220958/57	 -171092/199	 -315988/45	 -250903/31	 245297/79	 209953/54	 -181275/28	 8871	 -378018/97	 -380356/51	 237347/128	 -1141007/176	 -302249/75	 -308892/41	 294517/57	 -173848/73	 -312242/51	 -583633/69	 -126167/16	 257745/55	 -186733/69	 251105/32	 446484/85	 -167501/28	 -78490/317	 198046/37	 264733/75	 75479/41	 181901/60	 -300929/43	 62470/461	 -383101/72	 267207/230	 -422827/46	 95202/77	 -253239/26	 -268487/35	 299267/51	 176112/19	 90290/19	 85805/9	 -527673/83	 -301958/33	 -540127/64	 -664509/107	 324817/60	 231785/61	 1378779/211	 -387827/72	 121389/77	 -305497/32	 436537/60	 -138605/17	 129953/61	 -114726/23	 209653/21	 638901/64	 -340513/37	 -339663/41	 96171/15	 174927/102	 515429/72	 -376579/146	 238108/43	 -430157/47	 -285393/38	 480512/65	 384734/39	 304211/47	 -106585/127	 -220351/59	 175583/38	 -548430/55	 -276383/31	 772300/103	 355985/37	 -476416/91	 -401729/58	 -286153/49	 -225449/128	 208373/64	 -486564/53	 -327329/38	 419273/75
	 39787/15	 -26473/281	 -301673/91	 551270/61	 -35195/128	 -339145/44	 232777/29	 407588/51	 577931/71	 -1169689/141	 48446/29	 -278886/101	 -238079/225	 624069/111	 224789/128	 -147628/81	 -765043/94	 -183539/20	 48699/25	 505466/87	 -3956/37	 -478965/59	 314125/55	 328600/57	 586051/238	 689291/90	 -1179916/321	 -605713/129	 -277977/43	 535975/57	 -1000404/103	 15022/3	 -2466071/252	 -273351/68	 325001/38	 189170/51	 -1123445/209	 366255/55	 -75721/64	 -219031/125	 -179953/67	 -4873/171	 -372581/402	 -189821/23	 -432369/71	 273517/33	 522326/67	 -63774/103	 -133432/87	 -390829/50	 -167262/225	 -145821/141	 -525527/159	 375869/63	 -533146/87	 -76743/16	 -402264/41	 336395/52	 275660/93	 86293/81	 -185410/153	 -435915/47	 -342945/67	 497207/66	 -311440/41	 -1473295/301	 -383165/79	 451790/119	 -310229/75	 334991/40	 -302987/109	 72181/18	 -376297/41	 217263/52	 312927/137	 -325145/53	 354366/49	 243543/52	 372645/55	 -573761/60	 -632101/99	 206115/32	 -28102/5	 -522347/67	 36541/591	 -452859/56	 239975/42	 281788/109	 105716/115	 -222279/52	 -525345/79	 10466/433	 367342/73	 -409297/62	 275401/116	 64528/189	 -438565/47	 -728821/92	 705627/94
	 -153435/22	 -32053/61	 630856/81	 418785/64	 -325105/41	 380091/41	 -444691/54	 -110315/36	 273595/66	 -65373/64	 -104673/256	 361386/49	 103428/49	 157162/235	 214022/169	 -184367/377	 29501/109	 389427/111	 198949/26	 -284099/75	 -192939/270	 -503311/65	 -72531/125	 -1560803/204	 293365/90	 758341/84	 288451/35	 276756/175	 316197/34	 310241/256	 -151933/48	 816794/97	 -288101/31	 100495/153	 -536723/95	 587709/68	 -152719/146	 262897/27	 498699/74	 -542288/79	 -303987/95	 535413/64	 -662650/309	 36919/113	 270725/54	 174261/64	 293879/46	 -601055/64	 -154901/120	 -411282/47	 254471/41	 266622/109	 323883/57	 432139/68	 -648846/95	 -77901/14	 -148371/128	 254595/189	 -585077/60	 7952/143	 -290310/117	 -642958/73	 31867/7	 180678/67	 -102563/64	 340127/110	 120695/25	 -353722/131	 205747/36	 73783/9	 -558748/141	 31573/16	 309975/119	 1820227/195	 301035/34	 -214019/109	 99201/157	 -565883/65	 -193513/51	 -522608/53	 48163/16	 5471/512	 -262495/73	 503044/53	 -204559/132	 190202/39	 217090/71	 -533365/73	 325453/45	 -283784/51	 -262590/59	 -306438/81	 283827/32	 -33699/355	 -693991/75	 -630256/83	 -160221/19	 -1266557/188	 -280240/81
	 -173454/51	 -244075/107	 348955/50	 200609/235	 -77277/26	 -537603/169	 -186721/21	 -136865/34	 -107747/138	 -173939/66	 3303/383	 -39446/15	 -531317/103	 -548679/76	 503713/86	 799776/93	 164291/127	 326315/115	 258747/29	 616494/65	 -158003/22	 169453/99	 -341046/79	 200454/59	 -489210/139	 -93459/27	 523438/105	 -742889/86	 -174471/61	 -288990/77	 -56397/239	 178111/32	 267311/62	 631151/67	 654587/91	 -237837/34	 205341/238	 -419400/53	 1153400/307	 -526444/59	 -92909/63	 -295434/35	 201491/61	 149509/107	 279634/33	 114453/128	 -103967/26	 286646/53	 -390543/113	 1652973/166	 175035/44	 -402344/101	 -338780/43	 -292735/47	 290901/53	 1135473/362	 -109705/42	 -186641/54	 -70486/11	 385960/49	 -148000/201	 -102307/11	 -308465/130	 79829/8	 29311/107	 -245179/42	 445247/72	 -63503/17	 -273386/79	 -83900/23	 359796/41	 -120469/20	 169408/145	 -664941/103	 27366/253	 36111/16	 -168189/395	 452111/59	 151643/27	 -307453/119	 334651/35	 -123188/133	 571487/58	 196701/61	 530269/150	 385082/109	 42317/128	 327044/53	 -537639/74	 735044/117	 -228480/163	 -121955/47	 -268099/46	 -110995/14	 -272595/115	 -205319/106	 -79387/333	 -64336/61	 -6598/193
	 -342103/47	 189183/46	 -93061/22	 -284030/53	 -552755/179	 56241/22	 -158407/119	 287086/113	 -175705/171	 75673/18	 -1189/128	 -112313/335	 425904/109	 -233122/61	 43888/9	 -131143/30	 445220/59	 272499/59	 -188727/39	 257173/312	 491123/167	 136693/24	 870955/108	 -13497/64	 738997/95	 310043/56	 814059/101	 36254/59	 125827/82	 -203162/25	 135229/32	 -364060/39	 -347026/59	 1015783/474	 383901/147	 -212554/81	 -233239/39	 -233636/33	 216743/65	 403099/42	 460037/143	 -1087392/173	 -397702/89	 -31387/105	 -45089/32	 359019/78	 459650/47	 -111751/270	 286869/56	 -599401/71	 -314670/115	 326143/68	 205577/42	 304107/51	 -155517/66	 -507512/51	 -184587/79	 378825/68	 -263502/41	 -322439/101	 -180624/29	 217884/75	 652143/75	 -138280/133	 -114823/64	 -412253/71	 572591/70	 300096/49	 -314783/75	 48557/7	 1049419/174	 134511/23	 -1835069/227	 239597/32	 -276963/34	 -98944/23	 80883/256	 -408104/47	 217352/181	 -1097169/188	 131882/203	 -197993/108	 432231/52	 283469/53	 -606095/71	 -252142/31	 -312383/139	 392889/60	 86892/53	 51853/189	 -419121/55	 -572399/58	 -209141/30	 236813/50	 -139080/149	 169759/111	 -366699/37	 21457/64	 42331/59
	 -282802/45	 542326/63	 -167735/103	 -483742/73	 378935/74	 198231/41	 -566966/61	 94087/157	 562830/197	 325582/37	 160795/83	 -387922/63	 -518247/126	 182431/149	 -785/8	 528611/75	 -267315/44	 186377/92	 -139907/56	 -302111/90	 305737/44	 89599/286	 -106742/343	 136105/36	 338368/45	 -494735/53	 557655/68	 77681/16	 -84693/13	 531259/62	 -405987/64	 581885/70	 -334459/43	 -178043/198	 -59055/191	 -567635/64	 -184365/230	 467407/65	 -37884/13	 166102/25	 147484/43	 326339/61	 -158879/55	 -150901/50	 131593/419	 -610149/127	 188521/66	 339271/43	 293007/35	 -262889/37	 326146/67	 -377203/45	 -555710/59	 -151568/33	 -232705/34	 -166189/29	 -412026/61	 545550/125	 204567/139	 -268582/147	 -2355591/563	 -252204/101	 216139/123	 436393/64	 -458923/71	 100589/27	 315013/47	 117751/438	 -560451/66	 -5521/2	 -180725/54	 -534119/69	 -252283/39	 -273272/193	 84526/25	 560803/83	 286873/145	 -323400/81	 -131633/59	 300663/223	 144445/24	 -143655/198	 126827/128	 -314355/129	 551892/119	 364684/37	 105202/11	 -430619/74	 649245/79	 -127332/35	 -479206/73	 -37398/25	 548231/70	 324771/152	 -336779/50	 -311466/43	 -263461/52	 188412/59	 253625/31
	 -225683/112	 -464812/111	 -190429/169	 415549/49	 281802/45	 -1826893/362	 -382822/79	 263106/29	 269069/78	 -105527/157	 -644323/72	 -164995/169	 -265614/467	 167758/97	 154918/69	 12781/256	 132565/270	 -305127/66	 -432039/61	 350315/134	 -40791/64	 -363403/64	 -300759/90	 95339/46	 264623/106	 142787/31	 -305081/32	 298317/32	 258244/211	 529941/55	 496157/255	 188722/379	 160658/43	 -49615/512	 -79808/103	 -236665/153	 -167861/93	 -576791/72	 -357902/79	 356794/69	 -541973/87	 541179/116	 -408760/91	 554101/64	 418021/69	 -360901/40	 46713/64	 -389006/41	 -208369/53	 305002/71	 -536375/55	 149441/141	 -47695/22	 137236/37	 -402439/46	 235213/30	 -74017/59	 -18873/32	 -139743/327	 44551/393	 537655/61	 305143/128	 -604331/82	 268016/37	 -223474/23	 -576626/101	 -349491/40	 277411/138	 -217999/86	 -297365/44	 -373841/67	 -360883/41	 -793473/427	 -447974/495	 -562957/64	 574211/107	 -617269/82	 -184249/88	 321731/38	 500488/69	 -280703/41	 737685/79	 -125667/128	 154795/39	 113209/79	 -384221/56	 -139427/30	 -1804878/227	 446950/59	 -362387/41	 139643/20	 501098/79	 117030/77	 509792/51	 317408/57	 205038/53	 -18165/64	 111969/19	 272305/197
	 -234549/29	 -270542/109	 -332709/214	 163219/23	 66976/11	 194293/65	 -731623/97	 -458483/48	 -290763/194	 -148677/63	 75629/9	 -1452705/362	 69607/8	 72260/31	 -258774/29	 672575/84	 62611/64	 252580/101	 88412/27	 -310254/37	 55246/237	 1108079/190	 -216701/69	 294257/42	 172797/30	 588337/77	 319339/46	 382373/118	 525673/72	 292423/65	 -395005/121	 106826/53	 -81154/9	 633987/127	 -767779/79	 -104505/217	 130637/32	 -132496/67	 537738/65	 322577/66	 304279/43	 -373151/59	 253024/31	 -273646/113	 -33655/32	 264603/28	 206790/53	 229138/85	 -285029/116	 -327057/73	 458345/152	 -538664/81	 -293056/31	 -243782/73	 614289/68	 -822569/104	 358060/77	 -262142/61	 -94181/23	 -73159/285	 -555510/59	 -227496/35	 534017/70	 470111/51	 167799/17	 -483199/79	 -475763/54	 273884/63	 -573649/130	 -131817/89	 -220811/35	 -94726/147	 426880/113	 -323461/86	 476993/83	 470447/144	 -398657/78	 -268711/46	 -590795/76	 -477310/103	 244032/47	 276019/73	 -106537/89	 -1144657/158	 306323/43	 373373/87	 -110820/61	 -107557/128	 -367534/65	 -97830/37	 53537/16	 1597112/303	 147244/59	 33261/11	 316279/46	 316379/60	 147067/15	 446198/95	 181673/35
	 335396/207	 -131762/19	 -384103/52	 -245703/44	 -956629/103	 162307/41	 -37022/801	 77438/117	 -400209/95	 -206562/125	 -762089/116	 -341912/41	 48755/247	 -173447/54	 -590597/66	 294993/33	 -316739/54	 -327504/215	 -511737/83	 108069/514	 259882/267	 -472946/65	 -108163/23	 5041/64	 -194063/44	 -843523/108	 -364340/51	 541194/137	 414775/66	 -212503/22	 551541/64	 244573/52	 218725/49	 78345/41	 -513723/80	 -202847/38	 -74730/9	 -65809/188	 -158801/134	 -225781/63	 -268199/36	 -332785/49	 -286726/29	 -358848/75	 -92809/14	 399337/59	 -227813/128	 276396/95	 -370326/47	 192502/225	 -367409/93	 434704/49	 806381/327	 -306329/33	 -348368/91	 279864/41	 142999/22	 -172453/145	 356985/49	 344173/42	 -287107/55	 281265/133	 -343445/103	 228331/97	 363408/37	 -538923/147	 -155861/54	 461511/221	 -28751/128	 -262147/182	 -537749/64	 -310029/220	 -605117/82	 188490/25	 264557/41	 318672/71	 -241493/131	 -71699/20	 159111/32	 1052326/185	 -510171/100	 617589/93	 -134237/47	 -311945/46	 268533/128	 255387/67	 271549/32	 177391/37	 -460532/69	 165659/27	 91192/79	 -569047/76	 -601951/223	 271942/59	 -584172/95	 343071/44	 -238669/41	 74647/326	 431811/119
